DateOnly,Ring Road_00,Ring Road_01,Ring Road_02,Ring Road_03,Ring Road_04,Ring Road_05,Ring Road_06,Ring Road_07,Ring Road_08,Ring Road_09,Ring Road_10,Ring Road_11,Ring Road_12,Ring Road_13,Ring Road_14,Ring Road_15,Ring Road_16,Ring Road_17,Ring Road_18,Ring Road_19,Ring Road_20,Ring Road_21,Ring Road_22,Ring Road_23,Center_00,Center_01,Center_02,Center_03,Center_04,Center_05,Center_06,Center_07,Center_08,Center_09,Center_10,Center_11,Center_12,Center_13,Center_14,Center_15,Center_16,Center_17,Center_18,Center_19,Center_20,Center_21,Center_22,Center_23
2023-02-14,52.039240506329115,51.2375,47.37037037037037,31.568181818181817,38.03333333333333,46.48913043478261,47.06875492513791,48.47800828935746,45.45563909774436,45.7562893081761,44.95619335347432,45.11346444780635,46.138187221396734,44.721500721500725,44.70402298850575,43.83704735376045,42.89413265306123,43.21531100478469,43.96929238985314,44.50865051903114,46.38388625592417,46.534351145038165,45.231404958677686,45.53216374269006,43.01634615384616,40.01588628762542,44.958695652173915,47.95,44.81287878787879,43.88255494505495,41.51163979105155,48.94376106046947,44.3838208168643,44.64998518518519,44.208293507830305,45.73360058309038,44.84745370370371,43.59494512803458,46.8805528691167,45.82412248517092,46.26605144215564,46.052680472906054,46.02741161277747,45.83635695313982,50.086858974358975,42.73618730407523,47.51772368140081,55.773363000635726
2023-02-15,46.48101265822785,46.4,46.142857142857146,47.61363636363637,47.87692307692308,44.88429752066116,44.16363636363637,44.97054263565892,44.64434523809524,44.81536189069424,45.96545768566494,45.325652841781874,45.0093023255814,44.59562043795621,44.60219478737997,43.913841807909606,43.14647137150466,42.756188118811885,43.854814814814816,44.03344481605351,43.827319587628864,45.1218487394958,45.22941176470588,44.94594594594594,60.276106934001675,43.46296296296296,40.62847222222222,43.8843896713615,46.46666666666667,42.09814814814815,40.99894957983193,48.54290376502428,44.003735565372395,45.81145966709347,44.814542483660134,48.59826072128911,43.93904520959316,45.28492553322431,46.451585194440106,45.15151132440852,46.455943362193366,46.79218499486125,45.069864180824936,41.89969387755102,42.60700631648936,45.497079098025466,45.19095143047239,42.192893401015226
2023-02-16,45.61165048543689,46.3921568627451,43.21739130434783,45.15384615384615,47.53846153846154,44.833333333333336,45.43096234309623,44.256,45.1,45.09433962264151,45.04956268221574,45.32298136645963,45.25914634146341,44.4985835694051,44.76714285714286,43.62096774193548,,,,,,,,,45.541297935103245,40.50255102040816,47.93554006968641,47.871212121212125,48.060483870967744,41.502747252747255,43.17960992907801,46.6687907568255,46.26837448559671,43.26312230792347,46.883237547892726,44.664300736067304,46.43306938749961,46.36236174134997,47.0980868860525,46.08983593437375,45.26041666666666,46.25217391304348,45.16666666666666,,,,,
2023-02-22,,,,,,,,,,,,,,,44.45045045045045,44.84590690208668,43.622972972972974,42.93048128342246,44.05292479108635,45.23801369863013,45.034188034188034,44.9364406779661,45.983050847457626,44.710691823899374,,,,,,,,,,,,,,,53.28270042194093,51.06657223796034,51.11662198391421,50.5123595505618,50.43346007604563,50.86390532544379,50.7439293598234,51.89556962025316,52.392857142857146,53.17919075144509
2023-02-23,46.06603773584906,47.333333333333336,44.57142857142857,43.15625,46.45,44.5,44.84,44.26112759643917,44.23006134969325,44.74521354933726,44.8672131147541,45.21083455344071,45.36902800658979,44.25943396226416,44.049418604651166,43.95581737849779,48.65604673057172,47.10150704353099,47.45165571284126,48.393924867079235,48.18070987654321,49.60057758952638,48.785575858250276,48.64128352490421,53.30952380952381,51.78431372549019,50.54347826086956,53.90163934426229,52.31506849315068,52.11666666666667,51.92712550607288,52.88873038516405,51.92073976221928,52.29001584786054,52.21947194719472,52.493993993994,52.6937212863706,52.38313609467456,52.17428571428572,51.47559274755928,49.482688775510205,50.297326384955255,50.363779128672746,51.06572914722518,51.46693341999432,50.420606601248885,48.485392535392535,49.55752840909091
2023-02-24,51.18716931216932,40.524242424242416,46.885714285714286,48.611111111111114,47.8718487394958,45.760221962616825,46.17173913043478,48.21067778526505,47.773040147165844,48.02183650615902,47.50802090843547,47.8054082245161,47.54893509925441,48.38286882896391,48.01503191963181,47.70129598662207,47.366735326378084,46.84930632811989,47.52798861480076,48.360421836228284,49.705831230726105,48.01842105263158,49.132075471698116,52.0638888888889,48.962923728813564,50.185227272727275,49.71296296296296,48.50747863247864,66.59924812030076,47.06971153846154,46.50388996943595,49.51211103253182,49.3212991081418,49.968160919540225,49.09243066255778,48.64674389068932,49.31719450140503,50.4034607488513,50.51456932316863,52.07856785892768,52.089034583237485,49.49568323973885,50.718161784315654,50.84942647127674,52.50786825786825,50.47888127853881,52.02946804439341,53.84288881849858
2023-02-25,50.63287710293699,49.742424242424235,51.44047619047619,52.030651340996165,55.63627819548872,47.526804123711344,47.19581202046036,49.22841136454582,49.36696855775803,48.550556665715106,49.41693782480453,49.0462817428495,48.26210688474082,48.538115127281365,48.07687289664927,47.75842590849181,46.98822580139755,41.5327868852459,41.41066282420749,44.27765287769785,44.45293398533008,49.30492841409692,50.24701323861802,48.853741496598644,51.60766006097561,51.36512605042017,52.608333333333334,52.65265265265265,58.455128205128204,56.036945812807886,50.774861572536,53.48854166666666,52.82329598506069,51.35579829360677,51.75499226550414,51.61651292711446,51.71242008869435,52.90291988713041,52.213280443405964,50.498043022682445,50.78591961984982,48.23104654483153,52.80767380122781,48.85186976144423,54.0928707919987,52.65631356595212,50.38317564788153,51.24260856174931
2023-02-26,50.41776315789474,50.20296391752578,48.158953722334005,49.117063492063494,50.52813852813853,49.57142857142857,47.137106918239,48.85324384787472,47.57466477041853,48.30475051264525,48.401179483200124,48.34565310378014,48.65734265734265,48.68780322395534,49.12193166740381,49.092286501377416,48.78497183819765,49.55926153846154,49.666397519540084,48.59888620815018,49.38005260243633,47.735537934763016,50.55450091855481,50.332035306334376,51.665243596182826,54.31642512077295,48.47628687102372,54.12515527950311,53.50260416666667,51.40916149068323,51.486525229357795,51.04061096136568,50.93869109947644,51.30555555555556,51.90682290682291,52.669318532223244,51.514271891630386,52.219331978245336,51.49111256555775,51.426664373614614,52.28179538942433,51.55072991678108,50.61599616858238,48.95806953080837,49.05166607585963,52.68828035466554,50.5767297457126,53.300696594427244
2023-02-27,52.47222222222222,47.04705882352941,47.28846153846154,45.84,49.388888888888886,46.339285714285715,46.52008437270726,48.86802252752289,47.853137994804754,48.831911293954406,48.48380062305296,48.02272500995619,48.818764040979076,48.29581730375706,47.84615384615385,48.64954472022323,48.19513876218857,47.64639065817409,47.7343623890234,48.4036553566318,48.07013529246457,49.43617021276596,49.74011627906977,51.17216117216117,47.44736842105263,54.87830687830687,55.69791666666666,48.65,52.021929824561404,46.60961810466762,49.98372840498192,50.82325585042977,51.32850233283621,49.89627844363384,48.18247339350667,48.89490031500068,50.4261376918881,49.468265765765764,50.73840287162889,48.94726930320151,49.058187835216245,49.013450782997765,49.20142499876195,48.570747597993375,50.10024369669135,49.81364164086688,49.38711967545639,50.669143665958956
2023-02-28,51.71193181818182,48.752380952380946,31.24074074074074,44.689655172413794,43.378205128205124,42.96527777777777,47.553780964797916,47.46280007974762,47.56891946580332,47.65205453766205,47.3390680201025,48.011892607987555,47.7947598659717,48.26191093772696,48.51186963079546,47.593570362075404,47.858690753125906,47.27902923538231,46.75447409733124,48.34874951904579,47.06431615652848,47.28020872626682,46.93518518518518,50.3648310387985,44.40865384615385,42.71153846153846,50.48913043478261,51.84210526315789,51.79807692307692,47.347527472527474,47.49386845039019,51.433771162667895,49.71003072589937,48.81033389232886,49.715882286869586,49.383330998739325,49.92734944408984,48.93398643445293,47.94511278195489,48.2671768707483,48.36898291925466,48.74795703305571,47.711219001203546,49.00218739483679,49.22930402930403,48.86088527551942,47.87365591397849,48.828017241379314
2023-03-01,47.84444444444445,43.440217391304344,53.766129032258064,48.58333333333333,48.541666666666664,46.87458193979933,47.883722966465285,48.473190304618406,48.18480090311987,47.08323906485671,47.1246493808579,46.77788353802474,48.14293556684861,47.07132321955331,48.22804146208401,47.76191078772541,47.220931591712684,47.21212658227848,46.82117887117887,47.16022893249507,47.97353482050052,48.639136904761905,48.39174236168456,49.467391304347814,46.84130434782608,45.02884615384615,48.04032258064516,50.16203703703704,46.549783549783555,50.4349376114082,47.45972738537794,52.34380852176099,53.59462652992879,47.37837803897931,47.75343898573692,49.23196625945317,48.888906270776786,50.24467490746561,54.45660571921076,49.31448683015441,49.511758651385335,50.25049611896807,48.877697194317975,47.072087680079484,50.403588269967585,49.94733223322332,49.06182795698925,49.137653374233125
2023-03-02,49.705263157894734,50.59929078014184,49.18484848484849,48.303030303030305,47.04333333333333,46.4922305764411,48.17892156862745,47.97609810479375,47.95120422543782,48.10063664817186,47.00207202376963,48.055729063931445,47.554424586736104,47.72968140711856,47.59509661422709,47.5343255184993,47.34077540106952,47.58659961064244,46.5409040818454,47.75880809595202,48.01814036478984,48.86389811738649,49.108490566037744,48.97871752349364,52.31875,49.94387755102042,43.82843137254902,50.26274509803922,46.214285714285715,45.91945288753799,49.25230404233963,50.752827269981935,50.128607918263086,47.89432016031011,49.09926399709681,49.93509708113668,49.670976929880794,48.76173929518757,49.41918519504726,50.42323589024453,50.30253317032829,51.8749937322623,51.026132533561835,50.922910780135055,53.16434368383909,50.059629629629626,53.848610112628805,52.33232323232323
2023-03-03,49.18826135105205,48.658585858585866,41.69259259259259,48.51785714285714,45.106896551724134,45.29333333333334,47.343333333333334,49.43280799268276,48.57554391619661,48.2749658002736,48.71198340874811,48.68206546377732,48.15787279426023,48.275139358711705,48.695294865681134,48.472019770461586,48.36435228077825,47.474676313785224,48.59499398512686,49.505485232067514,48.07692941499588,49.71634310366704,49.59726700445263,50.268791946308724,52.885609567901234,49.356944444444444,55.02108036890645,53.73336038961039,60.29749373433584,52.28458815958816,51.094806552805856,52.09402791301525,55.13589424740485,51.50533126293996,51.247852446558966,52.05744680851063,53.1946895000865,50.08683020400162,51.787567017393734,51.34704184704185,52.05103058510639,51.33640130764025,52.78760435301133,50.10634660847427,49.667383944454,51.54471676675864,48.16637426900584,50.234227701232776
2023-03-04,49.40551743853631,53.53349875930521,52.919372294372295,44.82203389830508,50.14506172839506,46.764952153110045,49.21258741258741,48.25525606469003,49.07396533427662,49.085921271292065,48.826954645654524,48.14096141229797,48.331691077288085,48.85974825174826,48.859834005341156,49.005695819965595,48.24115319389485,47.507049587438914,48.83432147562581,48.80109524424916,48.58537296037296,49.227466977466975,50.25347222222222,49.2423552374756,50.989999999999995,52.445378151260506,52.57764705882353,53.683928571428574,54.87254901960784,56.96511627906977,51.50711574952562,52.11996996996997,49.267552612481865,51.32607992888027,51.95231851923262,52.44895372826407,50.55532145159805,52.27808322306885,51.79255292296301,52.57563086854459,50.57022345470621,51.28123456790124,51.82389469847767,50.903576637266475,53.788359391732705,52.73135332564399,52.20448717948718,51.60494186046512
2023-03-05,49.69591891170979,52.508823529411764,52.18890977443609,50.75266362252663,49.731868131868126,42.11060606060606,52.12023809523809,49.31312196250869,48.750297088532385,48.95566951566951,48.391666666666666,48.860099337748345,47.96139249054565,48.74269068649824,48.790596340740066,48.54049623254201,48.70403811252268,49.86456663009537,49.22946247464503,48.54042085427136,49.2089552238806,48.39968274111675,49.48896551724138,50.19555353901996,57.60158839779005,50.86705508474576,51.756552125800816,52.39969188634029,55.138990109318065,52.96078431372549,48.525418275418275,52.05324675324675,51.21175523349437,50.35025227803298,52.26206122776086,52.425980832584614,52.534375740345894,52.14945545333019,52.31715881035299,51.44270122783083,51.18796452964574,51.75365825883961,50.64919114292732,50.34553489988272,50.588245037683244,51.31800522066412,48.54354891127721,49.3
2023-03-06,48.14211886304909,48.271929824561404,52.61538461538461,47.2027027027027,48.09649122807017,48.18518518518519,47.41673640167364,48.514850529280814,50.05873283930703,49.19863184897717,48.977778851263224,49.08303984221918,48.40357005335827,48.72464830634536,48.86416558088385,47.093946352155314,47.36842917740549,46.678201789529915,48.11810315037724,48.05797101449275,49.09179772826562,48.228813559322035,48.350699300699304,49.90625,67.54166666666666,77.38333333333333,48.71071428571429,47.04545454545455,48.44345238095238,48.443156905731286,49.03851707858928,51.37224231667865,50.5315297348733,49.92430784491058,50.05833333333334,50.952917217269125,50.409987427314164,48.83948289605934,49.75990739728026,50.07995311942129,48.56126083135959,48.94479590771479,49.97844827586208,49.20525808007718,50.92043063700255,50.22097491909385,48.63582018173123,47.78846153846154
2023-03-07,48.225352112676056,48.82954545454545,38.114285714285714,50.16666666666667,45.92857142857143,46.131067961165044,47.6599025974026,48.2657336726039,48.88856563902157,48.534432662353225,48.36577964519141,49.487456376222895,49.16966241589736,48.023776678556644,48.016721670984595,47.53726776645743,47.799555933484505,47.87330505751559,46.98710205027818,48.398083014259726,48.811028215826326,48.30550527903469,48.02127162225339,50.90628507295174,48.985725308641975,43.57156862745098,46.07509157509158,50.04444444444445,53.94141414141414,48.33963133640553,48.06766666666667,50.787284917112274,50.922800207039344,49.393724923768254,49.951520572450804,49.63382352941177,50.54201044531489,49.67163120567376,49.61238957761117,50.64221196868009,49.79925004572892,50.82153076702332,49.705138496446615,48.525881458966566,50.524044933389035,51.54553571428572,50.246877439500395,50.846230158730165
2023-03-08,49.15512874630646,46.05555555555556,46.092592592592595,50.04022988505747,46.362723214285715,46.63575221238938,48.56315827441928,48.44306483783451,49.726301046734484,49.335009732113726,48.799317302409314,48.49793523647995,48.38294422262131,48.44214518105379,48.52051418333319,47.231407892230706,47.32244586428302,47.539078590785905,48.55850754068986,48.00763395801808,48.575087899837065,50.63128682659932,48.25568181818181,49.49204134366925,48.74781468531468,54.17787114845939,46.416815742397134,49.50641025641025,51.49756097560976,47.7936507936508,48.19099949005609,51.11214842761761,51.82078075334513,50.050337584396104,49.14027124968605,49.4436610432422,50.61227024341778,49.8982498982499,49.468879587393744,49.44013971598717,48.57672815058285,49.62479354957104,51.21585101922881,49.149323025609135,52.19510103564282,50.864668827038976,49.90044661404238,52.37911680609976
2023-03-09,49.87830687830687,49.80811138014528,52.76190476190475,48.66511194029851,47.752510040160644,44.419267299864316,48.24788922661263,49.23564855390009,49.191503215595134,48.186988620332926,48.5017608733932,48.33928405931418,47.464209019327136,48.51877656096764,47.61806296982242,47.847995346339715,47.654386236226564,46.71685255874985,47.71350546568937,47.858696754563894,48.491006540697676,50.88865306122449,50.85817307692308,49.46100547856913,51.34815270935961,58.00250450811461,48.72023809523809,52.21929824561404,51.48003220611916,49.979278074866315,46.5941127694859,54.3607294982213,50.89709403841357,49.840759352317136,50.25513989980149,50.19439527181361,49.45195453532427,49.87887444348518,50.128683505549176,50.857315233785826,47.79947616164155,49.91146815178062,51.40478575267504,51.366649385276254,50.12678367579908,49.451932582048244,53.70561246265471,51.065283267457175
2023-03-10,50.61834733893558,39.94444444444444,47.67083333333333,43.914728682170534,47.81427174975562,46.61040268456376,47.387213599408724,47.67291354322839,48.47036625655046,48.89169488607014,47.26311661830445,47.623606889564336,49.080545716909356,47.481149732620324,48.38495858216143,48.44372686137392,47.07869710934227,47.767161835748794,47.9590120170853,47.88471723312149,47.97793213671011,49.48202095302467,49.31073205401563,51.002020202020205,49.34487179487179,46.69047619047619,46.90686274509804,69.89759036144578,51.68209443665265,51.09000321440051,47.69588014981274,51.890970077279,49.825360184669265,50.99638660910543,53.05549040282321,52.78798649369113,53.88482098275913,50.965508798656884,51.97789983131175,49.63930748329294,50.61227907821752,51.17802322880372,49.117691542288554,51.83131471389646,52.55178036312357,51.54391576702652,56.66047854785479,60.9001378159794
2023-03-11,49.137651444548,48.83938294010889,49.51428571428572,50.66136363636363,47.25757575757576,48.089622641509436,49.77791733272437,48.98498098859316,48.12700851536468,49.57618426770969,48.88246492434663,48.26067279007694,48.70456743055268,47.42496056454961,48.64845267697568,48.2921938698475,48.5492650816075,48.231679800633124,47.933326101660306,48.28815716217291,48.09296420165985,48.877889818002956,48.660714285714285,51.54017909744315,54.88249694002448,52.03713527851459,56.06770833333333,51.74115384615385,64.07361111111112,50.388490566037746,67.51020408163265,51.2705223880597,56.1184006850443,55.84258139121153,55.49256022673596,53.09913793103448,53.39740525118556,51.29782976103134,56.07512399617663,53.36460549149126,51.54839779005525,54.93670308483291,51.11144388398487,53.13564268779449,48.49258064516129,51.1418387205957,48.230050933786075,54.50803571428571
2023-03-12,49.27977632805219,51.75080213903743,48.26458333333333,50.873015873015866,51.485347985347985,50.476950354609926,50.45004625346901,49.70574350904799,49.01393805309735,49.89066133937623,49.5524666206983,48.577414772727266,49.50138356747552,48.48529877952132,49.54751933701658,48.984382284382285,48.783934806432704,49.00581577052165,48.73037186122292,48.3069597069597,47.698319224635014,49.20009603512141,48.36742081447964,50.3370340999207,51.3281580505965,52.51068702290076,50.444585253456225,56.75948275862069,56.38720676486635,52.53115443425076,55.20566502463055,55.86274509803921,50.23696145124717,51.44166666666666,52.420745920745915,52.634913003663,51.96528029194966,52.170271636470055,51.165863852757056,52.14219159141521,50.36474028207775,49.66112510443034,51.10023365010896,51.711310036150806,49.20521834061135,50.23084116873926,53.82105538140021,48.93282381335479
2023-03-13,46.27870813397129,46.05236486486486,44.853333333333325,48.24324324324324,48.78888888888889,46.35670598514635,47.143815420905206,49.22370834784628,49.50097124704073,49.10344197775264,48.29815891472868,48.71354731481918,48.58452570217276,46.84478385587036,49.03422619047619,48.98353766753024,48.486897140418264,42.63080808080808,45.16933962264151,45.57682010091649,48.705610389610385,49.16403105232892,48.211448140900195,49.54948200654307,49.719874804381845,43.010989010989015,46.92427884615385,47.792857142857144,52.17857142857142,49.40625,54.94202859744016,52.560217260390914,50.72021946493777,49.459741427123376,48.140282702676444,50.85667811762758,49.4265995872033,45.979604730781205,48.95355151515152,49.006654852575224,46.41821994408201,45.88765038924275,44.47973382749326,44.25218969740761,43.81541582150101,49.358450191222005,46.27334909643641,48.41323308270677
2023-03-14,51.022222222222226,50.20289855072463,49.08558558558559,51.32692307692308,48.47619047619047,45.77526954177897,47.501960784313724,48.71490408570005,49.03059550147493,49.39233082706767,48.77325588089673,49.01974245075604,49.162005201838454,48.702854492416705,47.873281733746126,48.52511220123161,47.161051687915304,46.32586622092529,47.325991792065665,47.791341562827526,48.0005814419761,48.62776971775257,50.35419734904271,48.745631497456316,41.692280701754385,36.796783625730995,37.926339285714285,47.35294117647059,41.605769230769226,43.52677419354839,44.455533596837945,49.38328563541514,45.93315158047989,44.91751813860395,44.67904989747095,41.74991612748622,44.10863616614127,44.051475370618185,46.970902924833226,46.64154420679955,45.51375517154308,47.342821373191995,43.91946884600614,44.42103286384976,43.01310898276918,43.50869236583522,46.056417693981146,42.05201863354037
2023-03-15,49.64623655913978,45.875,47.376344086021504,44.94372294372294,44.184782608695656,45.946509009009006,47.32113336512478,48.57579185520362,47.98272524576872,48.92382658134258,48.18478014648512,47.61115768754101,47.82433035714286,48.43888005652711,48.97913669064748,48.74301178804855,47.36992156862745,47.375939750105886,48.270984478740715,47.46806791092506,48.61463673593205,47.784889274858884,50.36764178033022,49.13745866792631,43.89814814814815,42.836363636363636,36.77777777777777,45.544444444444444,43.69556451612903,44.5984768907563,48.115100401606426,48.05635991510006,48.10333320461333,45.46206041149861,44.653744043567045,43.08310037273695,46.257074559562895,44.4790145660458,46.035818482592674,46.66228576261561,45.20715734324827,45.30037815417589,45.55375,46.89411246254187,45.830400480761824,43.637692307692305,45.04651162790698,44.07654320987655
2023-03-16,49.14715066354411,51.616883116883116,49.25,50.996794871794876,47.50925925925926,45.075708061002175,48.958152958152965,48.948733687237336,48.25761956122892,47.617693169092945,48.257485940112474,48.79560530679934,48.183776595744675,48.404723434367256,48.48297706198145,48.43217175887696,48.264579290202335,47.87137704426749,48.20859674329502,48.193235603958634,49.61635802469136,48.23693411851306,50.463188798554654,51.12398785425101,44.25159663865547,47.84210526315789,43.25,46.2292490118577,43.35714285714286,40.50830721003135,41.23966733870968,45.502552394806315,44.22162996366184,44.033494572608994,44.30389942230781,44.97139603892071,44.485584386781994,44.99480697628846,47.286415226121875,45.11034765130648,44.27019800510912,48.04030386962958,42.966050645571926,47.67008780256289,44.86852394916911,43.876556414897706,44.628133552271485,44.44655966156526
2023-03-17,50.776323987538944,44.464285714285715,51.5,44.67763157894737,49.67164179104478,45.85950413223141,48.48165584415585,49.484285908582066,49.40449527125955,49.05414196149265,48.16980769230769,48.59974553201562,47.94690803003492,47.45730620730621,48.99781113448778,48.552394499762926,48.24484067675016,47.80740420628061,48.546684569303864,48.31104215851602,49.910845139228144,48.915850189633375,49.520457796852654,48.21649484536083,49.10734149054505,42.285714285714285,44.96467391304348,47.65625,45.62820512820513,47.58650914634146,40.41442159990547,45.86499937454208,47.628196355476646,43.92290075383156,44.75550154792657,45.98098037228472,46.95936231481803,46.94467401285583,47.67066153434405,45.39922261791018,45.2274725785462,47.36254978300859,45.69790044875904,47.84232258689128,48.69968501019085,46.251032204789425,45.2302135678392,44.75415771464947
2023-03-18,49.44010304851868,50.561654135338344,51.63235294117647,49.55164319248826,48.68589743589743,49.12857142857142,48.88865248226951,48.30234239444766,49.19910475526102,48.41442657265617,48.48167067828014,47.68202408987956,48.15788989006007,48.81024043524043,48.08213807611398,49.37876044033233,48.973468352551095,48.451827242524914,49.30544762614434,49.056674640144365,48.48529411764706,49.71139971139971,50.34780701754386,50.01333482743165,45.73711755233495,45.50427927927928,46.89267676767677,48.61574074074075,46.21727272727273,46.62731481481481,45.52207167832168,47.35273499734467,47.30602564102564,49.7412910975664,48.03465296439133,48.49741977100468,48.0109952229794,46.30528919749685,47.552625156511965,48.029668187562926,48.225213916693576,45.77894506125719,45.67391534391534,45.695658422020756,47.11229783338419,46.88683859493108,52.11703431372549,52.020855003120445
2023-03-19,51.727799736495385,50.48958333333333,47.66396103896104,50.005714285714284,49.66185897435898,51.15714285714286,49.828487365870544,47.44994892747702,48.32670454545455,48.86511706820495,48.89983818770227,48.20994687543688,49.02700138026225,48.375313845050215,49.1212629399586,47.219703389830514,48.49007117437722,48.96783814589666,50.499499981480795,50.26088017174082,48.9490105445616,47.54273182957394,49.13211678832117,49.850754936120794,48.16746411483254,44.15134370579915,49.768052184466015,48.66990291262136,48.413165266106446,51.5746336996337,43.641666666666666,50.00681492109039,43.971982304613434,42.44434163701067,46.677098066949554,48.01856815376477,47.22906892818477,50.018317503392126,47.91962285452204,47.85499132628924,48.69013329904419,49.93902342120424,46.893831913145036,48.53315946348734,43.97254738015607,45.917575285565945,43.285,56.92732310315431
2023-03-20,48.054794520547944,32.92857142857142,43.41666666666666,44.583333333333336,41.84444444444445,48.12738095238095,49.01335017138733,49.40910406297026,49.53286797337278,48.8939205955335,47.32670807453417,48.94879478107032,49.504731861198735,47.86063047816313,49.76020408163265,48.84563793282729,47.835808032890576,47.002943460702085,48.598599109941304,48.42993876893328,48.750501336898395,46.495535714285715,50.38047337278107,51.21784776902887,36.66050420168067,36.128205128205124,38.90789473684211,31.145833333333332,46.01785714285714,40.68102006688963,40.493589743589745,46.0182250306942,46.83166250547943,42.93743322649573,42.55791670215484,45.233508658500355,49.10608908635224,45.116308703941485,47.362561663143055,46.39501725548796,45.03318025087688,46.395287298387096,50.408300395256916,44.47502195871761,47.64130635624538,45.672857608341474,45.17299301919721,51.04505208333333
2023-03-21,49.1219512195122,46.61904761904762,45.140625,48.82857142857143,41.82291666666667,47.84245283018868,47.3015618742491,48.961398447695586,48.155846992262255,47.209211353528765,48.53752417794971,47.84162642156099,47.67503310461057,48.46272422810479,48.082562942564905,47.389858128834355,47.83650688392068,46.886267427122945,46.703009890859484,48.46679316888046,49.21340659340659,47.40825534759358,47.84395604395604,48.785052910052904,46.905643738977076,48.6920731707317,42.271241830065364,38.421875,44.06382978723404,39.95714285714286,44.169600938967136,46.59607843137255,46.06410221070621,45.46393221860622,48.304147157190634,46.34392123287671,46.535185354134356,42.33597802868478,44.442055393586,48.048151479436754,51.055535283220124,48.05563636363637,47.04064992262826,40.41621428185599,48.34606694425615,45.952634754625905,47.76224852071006,47.039403973509934
2023-03-22,49.29255319148936,50.39473684210526,50.06395348837209,53.035714285714285,44.888888888888886,43.84533898305085,48.34559884559885,48.553056853582554,48.43582089552238,48.9161877394636,47.966981132075475,48.3192237561865,47.286569717707444,48.643440405332285,48.83610553100308,48.10596654797601,48.35220673635308,47.58875801091858,47.806777692943946,46.88865609854604,48.88672496025437,45.97774327122153,50.724999999999994,50.122635753508234,56.963750000000005,43.7304347826087,47.67916666666667,44.36363636363636,45.74561403508771,42.42201834862385,42.293627450980395,45.6109419668382,43.68274711946634,41.858543417366946,42.671474358974365,44.306871345029236,46.6295712484237,46.086847430190204,44.97334506452154,45.09444444444444,44.669816701256316,45.13633588542011,47.18155807516236,46.4322429906542,47.356708993650955,52.45490648940964,59.769230769230774,39.875
2023-03-23,48.88672438672438,47.7375,51.21707317073171,47.91666666666667,43.75,46.12484197218711,49.08948087431693,48.63430842182596,48.87834214356853,48.94376091744513,49.22357270984104,48.49296187683285,48.060100764686325,47.455315870570104,46.99246039980632,48.100476402053715,47.42865233829089,47.050317907025224,47.11739537689719,47.35765306122449,49.11130194369973,49.70490196078431,49.251461988304094,48.32858187134503,43.7139175257732,31.02,64.13257575757575,52.04166666666667,53.89954337899543,41.40106951871658,45.36851059692786,47.34253255561585,44.996061504476216,46.76520807634876,44.57195955991674,47.65322338830585,45.478033228033226,42.96112582781457,46.177115048066554,45.017301541145684,46.85227388119243,46.79153318077803,45.25145320674288,48.876352395672335,44.51709976105137,43.331126382836075,46.63749999999999,48.30522798742138
2023-03-24,49.3735119047619,43.771929824561404,43.94594594594595,45.544871794871796,47.281666666666666,42.02083333333333,48.84237704918033,49.192167011732224,49.004597062816245,49.65984363894812,48.998315612169705,48.830243161094224,48.76458804675717,49.23352178399964,48.21892345050878,48.59501394700139,47.63532391276294,48.019878880382066,49.13280178326474,44.27418300653595,44.76728971962617,49.28713768115942,49.06535388127853,50.17329545454545,48.638945233265716,44.53934426229508,47.443939393939395,58.418079096045204,57.91994382022472,44.33872767857142,42.91121771217712,46.36498228113926,46.50048787699586,45.0764263640976,46.1133069828722,44.58957958396161,46.531794425087114,45.07028503779255,47.02420183341236,49.18293512777862,45.506383221247006,48.46346032319221,48.23997027218677,48.597981290004924,46.445484480761024,57.62490376073438,51.8850653148762,47.59879032258064
2023-03-25,48.36483433734939,49.366336633663366,55.170634920634924,50.5273631840796,51.17886178861789,51.67857142857142,48.85625,48.76022727272728,49.09476851851852,50.189287799182715,48.38493099589705,47.61351902173913,49.27459498597158,47.94616053728204,48.57813594136595,48.9008345534407,47.593599033816425,49.04841286200144,48.42219593814909,47.1965541490858,48.857008022652195,48.78260869565217,49.546247357293865,47.74734042553192,45.64119922630561,46.858585858585855,47.90070921985816,76.93095238095239,47.99285714285715,47.344120819848975,45.48759689922481,51.624000999001,49.106261859582546,47.493798533218296,49.962434094903344,48.29281366098205,49.239723050173865,43.64735303330897,50.30971659919028,48.05818054073043,50.50223054160689,45.20328317125731,45.55427008537344,44.89329293428972,45.70739194499018,47.18728851793368,50.78142857142858,49.048127798127794
2023-03-26,49.23109567901234,51.90700808625337,49.365196078431374,,49.176966292134836,49.62564102564103,51.11754385964912,47.20616883116883,48.9902466367713,51.730116514690984,49.563714902807774,50.123149606299215,48.90170885753578,49.534673933471154,48.30424605334785,48.205434915961234,50.0672614244299,48.92001114827202,48.64692269201902,49.16300452659374,50.02369310099573,48.588133640552996,50.187209302325584,51.23979591836735,47.01721556886228,40.44417971409122,46.24337121212122,,54.29818865345182,73.43589743589743,50.29136904761904,55.59272875816993,56.37678571428571,47.01652173913043,48.248160724391624,47.94543904518329,48.94379217273954,48.314416419386745,49.830763329497515,49.866644235082994,51.43762186629527,47.597754199823164,45.27006802721088,49.519869097709204,48.04116016516039,44.721074380165284,50.211363636363636,37.91387024608501
